1.792825058178799946e-03,2.195518322197500052e-03,2.460559790396399989e-03,4.956248150169999603e-03,1.242349349083782944e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.237583271359699963e-03,4.298591726063400419e-03,5.138228068246799597e-03,7.050443760342700247e-03,1.259710217778831909e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.819668983160999703e-03,3.143056695015499988e-03,4.366288824464600177e-03,3.769543221967599882e-03,1.677162312486326912e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.771912925533999796e-03,1.825747464903499989e-03,4.028566555590000139e-03,3.304165433446699940e-03,1.173417857026497063e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.121167905383999776e-03,1.733302546571799906e-03,1.447392983772899985e-03,1.465928050777699993e-03,1.714537051258779032e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.559985444304399973e-03,7.626573521872000031e-04,9.890477312359999794e-04,2.001118277199800087e-03,1.186310512867056050e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.003564404556300152e-03,1.802631827304200041e-03,3.208379958791199998e-03,4.467605466577500087e-03,1.193385183219999035e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.235207001655400115e-03,3.235483981280999860e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.592261613862629765e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.013176008865199988e-03,1.326320927661600070e-03,1.270182591656542903e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.606553367079300047e-03,1.617750806673599927e-03,2.339946008975800004e-03,4.421066800091099681e-03,1.272230522548183917e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.469225868458799926e-03,2.287963240529199919e-03,4.366288824464600177e-03,4.956248150169999603e-03,7.610855895481050126e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.167735828158899633e-03,3.720824210539399896e-03,5.451831261733800296e-03,6.491988638849000362e-03,1.114539843891813042e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.263239061489799669e-03,6.170561650132799780e-03,7.574659581014099759e-03,8.469842020977100261e-03,2.522492331895127005e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.358751176743700606e-03,6.470994410661699836e-03,8.274232396392300348e-03,7.608898881836400133e-03,1.054498233659605932e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.683529619392700030e-03,7.094984385351500202e-03,8.443093530829599500e-03,7.725241109880799650e-03,9.768164914289430290e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.008308062041599708e-03,5.546571675443000282e-03,7.864143699113699745e-03,8.074267794014199431e-03,6.736761755821470132e-02,0.000000000000000000e+00,0.000000000000000000e+00
